OTU,SampleID,Reads,DataFrame
OTU5974,S012849,1,fall2017
OTU8326,S012849,1,fall2017
OTU5643,S012849,1,fall2017
OTU6821,S012849,1,fall2017
OTU8983,S012849,1,fall2017
OTU6384,S012849,1,fall2017
OTU4813,S012849,1,fall2017
OTU6822,S012849,1,fall2017
OTU4897,S012849,1,fall2017
OTU4421,S012849,1,fall2017
OTU5845,S012849,1,fall2017
OTU4832,S012849,1,fall2017
OTU7149,S012849,1,fall2017
OTU4799,S012849,1,fall2017
OTU7327,S012849,1,fall2017
OTU5304,S012849,1,fall2017
OTU9006,S012849,1,fall2017
OTU5972,S012849,1,fall2017
OTU17,S012850,10115,fall2017
OTU81,S012850,386,fall2017
OTU241,S012850,89,fall2017
OTU327,S012850,46,fall2017
OTU337,S012850,43,fall2017
OTU404,S012850,33,fall2017
OTU496,S012850,23,fall2017
OTU928,S012850,18,fall2017
OTU791,S012850,14,fall2017
OTU1530,S012850,14,fall2017
OTU1504,S012850,8,fall2017
OTU2839,S012850,7,fall2017
OTU1929,S012850,6,fall2017
OTU6098,S012850,5,fall2017
OTU2561,S012850,4,fall2017
OTU3084,S012850,4,fall2017
OTU3218,S012850,3,fall2017
OTU3552,S012850,3,fall2017
OTU4020,S012850,3,fall2017
OTU6157,S012850,3,fall2017
OTU6102,S012850,3,fall2017
OTU8,S012850,2,fall2017
OTU6462,S012850,2,fall2017
OTU8824,S012850,2,fall2017
OTU6653,S012850,2,fall2017
OTU8672,S012850,2,fall2017
OTU7911,S012850,2,fall2017
OTU5363,S012850,2,fall2017
OTU6797,S012850,2,fall2017
OTU4376,S012850,2,fall2017
OTU4808,S012850,2,fall2017
OTU5623,S012850,2,fall2017
OTU7019,S012850,2,fall2017
OTU5428,S012850,2,fall2017
OTU6129,S012850,2,fall2017
OTU5080,S012850,2,fall2017
OTU6695,S012850,2,fall2017
OTU8904,S012850,2,fall2017
OTU7888,S012850,2,fall2017
OTU8780,S012850,2,fall2017
OTU7718,S012850,2,fall2017
OTU7629,S012850,2,fall2017
OTU7164,S012850,2,fall2017
OTU7250,S012850,2,fall2017
OTU7258,S012850,2,fall2017
OTU6703,S012850,2,fall2017
OTU8874,S012850,2,fall2017
OTU8472,S012850,2,fall2017
OTU5,S012850,1,fall2017
OTU7,S012850,1,fall2017
OTU21,S012850,1,fall2017
OTU69,S012850,1,fall2017
OTU525,S012850,1,fall2017
OTU653,S012850,1,fall2017
OTU1874,S012850,1,fall2017
OTU1358,S012850,1,fall2017
OTU1493,S012850,1,fall2017
OTU1300,S012850,1,fall2017
OTU1744,S012850,1,fall2017
OTU1836,S012850,1,fall2017
OTU1709,S012850,1,fall2017
OTU2262,S012850,1,fall2017
OTU3746,S012850,1,fall2017
OTU7,S012851,18404,spring2018
OTU29,S012851,689,spring2018
OTU32,S012851,355,spring2018
OTU33,S012851,337,spring2018
OTU38,S012851,210,spring2018
OTU55,S012851,195,spring2018
OTU84,S012851,142,spring2018
OTU285,S012851,126,spring2018
OTU64,S012851,72,spring2018
OTU95,S012851,68,spring2018
OTU230,S012851,66,spring2018
OTU134,S012851,60,spring2018
OTU305,S012851,55,spring2018
OTU131,S012851,47,spring2018
OTU688,S012851,47,spring2018
OTU287,S012851,44,spring2018
OTU417,S012851,38,spring2018
OTU748,S012851,38,spring2018
OTU120,S012851,37,spring2018
OTU93,S012851,30,spring2018
OTU124,S012851,30,spring2018
OTU210,S012851,25,spring2018
OTU111,S012851,24,spring2018
OTU89,S012851,23,spring2018
OTU116,S012851,22,spring2018
OTU202,S012851,21,spring2018
OTU129,S012851,20,spring2018
OTU838,S012851,19,spring2018
OTU458,S012851,13,spring2018
OTU219,S012851,13,spring2018
OTU122,S012851,11,spring2018
OTU452,S012851,10,spring2018
OTU183,S012851,9,spring2018
OTU797,S012851,9,spring2018
OTU211,S012851,9,spring2018
OTU606,S012851,8,spring2018
OTU413,S012851,8,spring2018
OTU826,S012851,8,spring2018
OTU208,S012851,7,spring2018
OTU376,S012851,7,spring2018
OTU402,S012851,7,spring2018
OTU792,S012851,7,spring2018
OTU256,S012851,6,spring2018
OTU330,S012851,5,spring2018
OTU264,S012851,4,spring2018
OTU650,S012851,4,spring2018
OTU529,S012851,4,spring2018
OTU830,S012851,4,spring2018
OTU276,S012851,4,spring2018
OTU722,S012851,3,spring2018
OTU779,S012851,3,spring2018
OTU304,S012851,3,spring2018
OTU479,S012851,3,spring2018
OTU469,S012851,3,spring2018
OTU243,S012851,3,spring2018
OTU768,S012851,3,spring2018
OTU379,S012851,3,spring2018
OTU265,S012851,3,spring2018
OTU366,S012851,3,spring2018
OTU300,S012851,3,spring2018
OTU229,S012851,3,spring2018
OTU247,S012851,2,spring2018
OTU220,S012851,2,spring2018
OTU575,S012851,2,spring2018
OTU474,S012851,2,spring2018
OTU732,S012851,2,spring2018
OTU658,S012851,2,spring2018
OTU738,S012851,2,spring2018
OTU436,S012851,2,spring2018
OTU680,S012851,2,spring2018
OTU340,S012851,2,spring2018
OTU603,S012851,2,spring2018
OTU717,S012851,2,spring2018
OTU624,S012851,2,spring2018
OTU718,S012851,2,spring2018
OTU652,S012851,2,spring2018
OTU539,S012851,2,spring2018
OTU699,S012851,2,spring2018
OTU22,S012851,1,spring2018
OTU140,S012851,1,spring2018
OTU165,S012851,1,spring2018
OTU195,S012851,1,spring2018
OTU192,S012851,1,spring2018
OTU261,S012851,1,spring2018
OTU421,S012851,1,spring2018
OTU182,S012851,1,spring2018
OTU314,S012851,1,spring2018
OTU745,S012851,1,spring2018
OTU5,S012858,3867,fall2017
OTU16,S012858,917,fall2017
OTU2,S012858,557,fall2017
OTU45,S012858,453,fall2017
OTU1,S012858,310,fall2017
OTU30,S012858,261,fall2017
OTU26,S012858,217,fall2017
OTU295,S012858,61,fall2017
OTU56,S012858,55,fall2017
OTU350,S012858,42,fall2017
OTU444,S012858,22,fall2017
OTU10,S012858,7,fall2017
OTU2948,S012858,7,fall2017
OTU1120,S012858,7,fall2017
OTU2860,S012858,7,fall2017
OTU1154,S012858,7,fall2017
OTU1518,S012858,6,fall2017
OTU1295,S012858,6,fall2017
OTU2047,S012858,5,fall2017
OTU1514,S012858,5,fall2017
OTU2260,S012858,5,fall2017
OTU783,S012858,4,fall2017
OTU421,S012858,4,fall2017
OTU722,S012858,4,fall2017
OTU803,S012858,4,fall2017
OTU1792,S012858,4,fall2017
OTU2495,S012858,4,fall2017
OTU4071,S012858,4,fall2017
OTU7358,S012858,4,fall2017
OTU4927,S012858,4,fall2017
OTU3635,S012858,4,fall2017
OTU3622,S012858,4,fall2017
OTU2807,S012858,4,fall2017
OTU6140,S012858,4,fall2017
OTU7889,S012858,3,fall2017
OTU2865,S012858,3,fall2017
OTU2313,S012858,3,fall2017
OTU1643,S012858,3,fall2017
OTU1546,S012858,3,fall2017
OTU3130,S012858,3,fall2017
OTU4800,S012858,3,fall2017
OTU3882,S012858,3,fall2017
OTU6088,S012858,3,fall2017
OTU4299,S012858,3,fall2017
OTU3540,S012858,3,fall2017
OTU3,S012858,2,fall2017
OTU46,S012858,2,fall2017
OTU314,S012858,2,fall2017
OTU466,S012858,2,fall2017
OTU938,S012858,2,fall2017
OTU521,S012858,2,fall2017
OTU921,S012858,2,fall2017
OTU1118,S012858,2,fall2017
OTU2227,S012858,2,fall2017
OTU1540,S012858,2,fall2017
OTU1432,S012858,2,fall2017
OTU3015,S012858,2,fall2017
OTU1554,S012858,2,fall2017
OTU2967,S012858,2,fall2017
OTU1539,S012858,2,fall2017
OTU2150,S012858,2,fall2017
OTU4503,S012858,2,fall2017
OTU2089,S012858,2,fall2017
OTU2920,S012858,2,fall2017
OTU1910,S012858,2,fall2017
OTU4192,S012858,2,fall2017
OTU5112,S012858,2,fall2017
OTU3016,S012858,2,fall2017
OTU2033,S012858,2,fall2017
OTU3996,S012858,2,fall2017
OTU2773,S012858,2,fall2017
OTU3224,S012858,2,fall2017
OTU3738,S012858,2,fall2017
OTU3324,S012858,2,fall2017
OTU4238,S012858,2,fall2017
OTU3872,S012858,2,fall2017
OTU2553,S012858,2,fall2017
OTU4349,S012858,2,fall2017
OTU4643,S012858,2,fall2017
OTU4253,S012858,2,fall2017
OTU4221,S012858,2,fall2017
OTU7532,S012858,2,fall2017
OTU8536,S012858,2,fall2017
OTU3481,S012858,2,fall2017
OTU3782,S012858,2,fall2017
OTU7969,S012858,2,fall2017
OTU3341,S012858,2,fall2017
OTU6620,S012858,2,fall2017
OTU5488,S012858,2,fall2017
OTU5572,S012858,2,fall2017
OTU5049,S012858,2,fall2017
OTU8445,S012858,2,fall2017
OTU7900,S012858,2,fall2017
OTU8505,S012858,2,fall2017
OTU6353,S012858,2,fall2017
OTU7626,S012858,2,fall2017
OTU5829,S012858,2,fall2017
OTU8522,S012858,2,fall2017
OTU6059,S012858,2,fall2017
OTU7040,S012858,2,fall2017
OTU6591,S012858,2,fall2017
OTU6814,S012858,2,fall2017
OTU5727,S012858,2,fall2017
OTU4371,S012858,2,fall2017
OTU6263,S012858,2,fall2017
OTU5452,S012858,2,fall2017
OTU8032,S012858,2,fall2017
OTU7795,S012858,2,fall2017
OTU8200,S012858,2,fall2017
OTU8588,S012858,2,fall2017
OTU5850,S012858,2,fall2017
OTU7454,S012858,2,fall2017
OTU5624,S012858,2,fall2017
OTU6196,S012858,2,fall2017
OTU4567,S012858,2,fall2017
OTU6022,S012858,2,fall2017
OTU8,S012858,1,fall2017
OTU31,S012858,1,fall2017
OTU36,S012858,1,fall2017
OTU42,S012858,1,fall2017
OTU84,S012858,1,fall2017
OTU153,S012858,1,fall2017
OTU896,S012858,1,fall2017
OTU553,S012858,1,fall2017
OTU5924,S012858,1,fall2017
OTU1298,S012858,1,fall2017
OTU1211,S012858,1,fall2017
OTU1402,S012858,1,fall2017
OTU1429,S012858,1,fall2017
OTU1561,S012858,1,fall2017
OTU2355,S012858,1,fall2017
OTU985,S012858,1,fall2017
OTU1004,S012858,1,fall2017
OTU616,S012858,1,fall2017
OTU1674,S012858,1,fall2017
OTU688,S012858,1,fall2017
OTU1192,S012858,1,fall2017
OTU1022,S012858,1,fall2017
OTU1186,S012858,1,fall2017
OTU2225,S012858,1,fall2017
OTU1535,S012858,1,fall2017
OTU998,S012858,1,fall2017
OTU1435,S012858,1,fall2017
OTU1566,S012858,1,fall2017
OTU3145,S012858,1,fall2017
OTU1478,S012858,1,fall2017
OTU1455,S012858,1,fall2017
OTU1745,S012858,1,fall2017
OTU2144,S012858,1,fall2017
OTU1349,S012858,1,fall2017
OTU1620,S012858,1,fall2017
OTU1706,S012858,1,fall2017
OTU1856,S012858,1,fall2017
OTU1560,S012858,1,fall2017
OTU2989,S012858,1,fall2017
OTU3054,S012858,1,fall2017
OTU1323,S012858,1,fall2017
OTU2619,S012858,1,fall2017
OTU1789,S012858,1,fall2017
OTU1742,S012858,1,fall2017
OTU2221,S012858,1,fall2017
OTU2803,S012858,1,fall2017
OTU1545,S012858,1,fall2017
OTU5997,S012858,1,fall2017
OTU2477,S012858,1,fall2017
OTU3250,S012858,1,fall2017
OTU5738,S012858,1,fall2017
OTU8836,S012858,1,fall2017
OTU1622,S012858,1,fall2017
OTU1981,S012858,1,fall2017
OTU2685,S012858,1,fall2017
OTU1870,S012858,1,fall2017
OTU2686,S012858,1,fall2017
OTU5071,S012858,1,fall2017
OTU8227,S012858,1,fall2017
OTU2886,S012858,1,fall2017
OTU2651,S012858,1,fall2017
OTU4347,S012858,1,fall2017
OTU2695,S012858,1,fall2017
OTU2431,S012858,1,fall2017
OTU2949,S012858,1,fall2017
OTU2575,S012858,1,fall2017
OTU3142,S012858,1,fall2017
OTU2126,S012858,1,fall2017
OTU2205,S012858,1,fall2017
OTU4024,S012858,1,fall2017
OTU2030,S012858,1,fall2017
OTU3504,S012858,1,fall2017
OTU2069,S012858,1,fall2017
OTU1982,S012858,1,fall2017
OTU3198,S012858,1,fall2017
OTU5396,S012858,1,fall2017
OTU3469,S012858,1,fall2017
OTU2439,S012858,1,fall2017
OTU5006,S012858,1,fall2017
OTU2448,S012858,1,fall2017
OTU2629,S012858,1,fall2017
OTU7364,S012858,1,fall2017
OTU4264,S012858,1,fall2017
OTU4430,S012858,1,fall2017
OTU6699,S012858,1,fall2017
OTU6415,S012858,1,fall2017
OTU6300,S012858,1,fall2017
OTU6603,S012858,1,fall2017
OTU3637,S012858,1,fall2017
OTU4177,S012858,1,fall2017
OTU8097,S012858,1,fall2017
OTU6661,S012858,1,fall2017
OTU5400,S012858,1,fall2017
OTU5964,S012858,1,fall2017
OTU5028,S012858,1,fall2017
OTU6093,S012858,1,fall2017
OTU4860,S012858,1,fall2017
OTU6760,S012858,1,fall2017
OTU7646,S012858,1,fall2017
OTU4194,S012858,1,fall2017
OTU5259,S012858,1,fall2017
OTU7220,S012858,1,fall2017
OTU6494,S012858,1,fall2017
OTU5494,S012858,1,fall2017
OTU6472,S012858,1,fall2017
OTU6249,S012858,1,fall2017
OTU6568,S012858,1,fall2017
OTU6518,S012858,1,fall2017
OTU4328,S012858,1,fall2017
OTU4067,S012858,1,fall2017
OTU8015,S012858,1,fall2017
OTU7894,S012858,1,fall2017
OTU4928,S012858,1,fall2017
OTU6379,S012858,1,fall2017
OTU6441,S012858,1,fall2017
OTU7974,S012858,1,fall2017
OTU7927,S012858,1,fall2017
OTU7449,S012858,1,fall2017
OTU6173,S012858,1,fall2017
OTU5929,S012858,1,fall2017
OTU5761,S012858,1,fall2017
OTU8211,S012858,1,fall2017
OTU7295,S012858,1,fall2017
OTU4378,S012858,1,fall2017
OTU6255,S012858,1,fall2017
OTU8946,S012858,1,fall2017
OTU5518,S012858,1,fall2017
OTU6342,S012858,1,fall2017
OTU7120,S012858,1,fall2017
OTU8220,S012858,1,fall2017
OTU6806,S012858,1,fall2017
OTU5942,S012858,1,fall2017
OTU4398,S012858,1,fall2017
OTU3,S012859,2823,fall2017
OTU39,S012859,102,fall2017
OTU2,S012859,94,fall2017
OTU5,S012859,58,fall2017
OTU1,S012859,15,fall2017
OTU770,S012859,7,fall2017
OTU23,S012859,3,fall2017
OTU6990,S012859,3,fall2017
OTU174,S012859,2,fall2017
OTU418,S012859,2,fall2017
OTU3097,S012859,2,fall2017
OTU3454,S012859,2,fall2017
OTU2297,S012859,2,fall2017
OTU3573,S012859,2,fall2017
OTU6492,S012859,2,fall2017
OTU4057,S012859,2,fall2017
OTU6351,S012859,2,fall2017
OTU7,S012859,1,fall2017
OTU76,S012859,1,fall2017
OTU127,S012859,1,fall2017
OTU188,S012859,1,fall2017
OTU179,S012859,1,fall2017
OTU187,S012859,1,fall2017
OTU277,S012859,1,fall2017
OTU720,S012859,1,fall2017
OTU1510,S012859,1,fall2017
OTU1080,S012859,1,fall2017
OTU324,S012859,1,fall2017
OTU1358,S012859,1,fall2017
OTU1898,S012859,1,fall2017
OTU1744,S012859,1,fall2017
OTU1765,S012859,1,fall2017
OTU1966,S012859,1,fall2017
OTU1292,S012859,1,fall2017
OTU2500,S012859,1,fall2017
OTU2845,S012859,1,fall2017
OTU3539,S012859,1,fall2017
OTU6266,S012859,1,fall2017
OTU5771,S012859,1,fall2017
OTU5988,S012859,1,fall2017
OTU6078,S012859,1,fall2017
OTU7931,S012859,1,fall2017
OTU4946,S012859,1,fall2017
OTU8819,S012859,1,fall2017
OTU4865,S012859,1,fall2017
OTU6398,S012859,1,fall2017
OTU5261,S012859,1,fall2017
OTU4282,S012859,1,fall2017
OTU7432,S012859,1,fall2017
OTU7760,S012859,1,fall2017
OTU7729,S012859,1,fall2017
OTU5241,S012859,1,fall2017
OTU7944,S012859,1,fall2017
OTU8744,S012859,1,fall2017
OTU6340,S012859,1,fall2017
OTU8070,S012859,1,fall2017
OTU9100,S012859,1,fall2017
OTU7,S012860,11227,fall2017
OTU110,S012860,338,fall2017
OTU172,S012860,134,fall2017
OTU311,S012860,42,fall2017
OTU465,S012860,41,fall2017
OTU10,S012860,21,fall2017
OTU942,S012860,21,fall2017
OTU1259,S012860,20,fall2017
OTU1164,S012860,17,fall2017
OTU414,S012860,15,fall2017
OTU1423,S012860,14,fall2017
OTU1066,S012860,12,fall2017
OTU1114,S012860,11,fall2017
OTU8,S012860,8,fall2017
OTU17,S012860,7,fall2017
OTU2738,S012860,7,fall2017
OTU1125,S012860,6,fall2017
OTU1236,S012860,6,fall2017
OTU2714,S012860,5,fall2017
OTU3010,S012860,5,fall2017
OTU3,S012860,4,fall2017
OTU15,S012860,4,fall2017
OTU1555,S012860,4,fall2017
OTU7963,S012860,4,fall2017
OTU6659,S012860,4,fall2017
OTU3623,S012860,4,fall2017
OTU2761,S012860,4,fall2017
OTU2557,S012860,4,fall2017
OTU485,S012860,3,fall2017
OTU4202,S012860,3,fall2017
OTU7727,S012860,3,fall2017
OTU4163,S012860,3,fall2017
OTU3733,S012860,3,fall2017
OTU1211,S012860,2,fall2017
OTU673,S012860,2,fall2017
OTU4142,S012860,2,fall2017
OTU4225,S012860,2,fall2017
OTU4739,S012860,2,fall2017
OTU3349,S012860,2,fall2017
OTU6533,S012860,2,fall2017
OTU8287,S012860,2,fall2017
OTU8071,S012860,2,fall2017
OTU8080,S012860,2,fall2017
OTU3951,S012860,2,fall2017
OTU5680,S012860,2,fall2017
OTU5005,S012860,2,fall2017
OTU8791,S012860,2,fall2017
OTU4890,S012860,2,fall2017
OTU6531,S012860,2,fall2017
OTU6251,S012860,2,fall2017
OTU7699,S012860,2,fall2017
OTU8609,S012860,2,fall2017
OTU8993,S012860,2,fall2017
OTU8363,S012860,2,fall2017
OTU6756,S012860,2,fall2017
OTU8847,S012860,2,fall2017
OTU7492,S012860,2,fall2017
OTU9020,S012860,2,fall2017
OTU8582,S012860,2,fall2017
OTU4856,S012860,2,fall2017
OTU8036,S012860,2,fall2017
OTU8839,S012860,2,fall2017
OTU6819,S012860,2,fall2017
OTU7057,S012860,2,fall2017
OTU5360,S012860,2,fall2017
OTU4752,S012860,2,fall2017
OTU4492,S012860,2,fall2017
OTU5710,S012860,2,fall2017
OTU6782,S012860,2,fall2017
OTU6320,S012860,2,fall2017
OTU9074,S012860,2,fall2017
OTU6349,S012860,2,fall2017
OTU4615,S012860,2,fall2017
OTU8777,S012860,2,fall2017
OTU4617,S012860,2,fall2017
OTU9095,S012860,2,fall2017
OTU8165,S012860,2,fall2017
OTU6658,S012860,2,fall2017
OTU4451,S012860,2,fall2017
OTU6872,S012860,2,fall2017
OTU6740,S012860,2,fall2017
OTU4938,S012860,2,fall2017
OTU5545,S012860,2,fall2017
OTU1,S012860,1,fall2017
OTU16,S012860,1,fall2017
OTU36,S012860,1,fall2017
OTU62,S012860,1,fall2017
OTU896,S012860,1,fall2017
OTU653,S012860,1,fall2017
OTU720,S012860,1,fall2017
OTU971,S012860,1,fall2017
OTU1418,S012860,1,fall2017
OTU1823,S012860,1,fall2017
OTU1874,S012860,1,fall2017
OTU1358,S012860,1,fall2017
OTU2355,S012860,1,fall2017
OTU2128,S012860,1,fall2017
OTU1410,S012860,1,fall2017
OTU2073,S012860,1,fall2017
OTU3202,S012860,1,fall2017
OTU2389,S012860,1,fall2017
OTU8908,S012860,1,fall2017
OTU5091,S012860,1,fall2017
OTU5098,S012860,1,fall2017
OTU4001,S012860,1,fall2017
OTU3876,S012860,1,fall2017
OTU6629,S012860,1,fall2017
OTU8239,S012860,1,fall2017
OTU8643,S012860,1,fall2017
OTU5229,S012860,1,fall2017
OTU8129,S012860,1,fall2017
OTU4602,S012860,1,fall2017
OTU3470,S012860,1,fall2017
OTU7854,S012860,1,fall2017
OTU6399,S012860,1,fall2017
OTU5596,S012860,1,fall2017
OTU4561,S012860,1,fall2017
OTU7206,S012860,1,fall2017
OTU8668,S012860,1,fall2017
OTU7260,S012860,1,fall2017
OTU8583,S012860,1,fall2017
OTU5449,S012860,1,fall2017
OTU5391,S012860,1,fall2017
OTU6516,S012860,1,fall2017
OTU7740,S012860,1,fall2017
OTU6100,S012860,1,fall2017
OTU8295,S012860,1,fall2017
OTU22,S012861,1698,spring2018
OTU101,S012861,16,spring2018
OTU117,S012861,15,spring2018
OTU121,S012861,14,spring2018
OTU188,S012861,10,spring2018
OTU144,S012861,10,spring2018
OTU156,S012861,8,spring2018
OTU292,S012861,7,spring2018
OTU268,S012861,7,spring2018
OTU290,S012861,6,spring2018
OTU236,S012861,5,spring2018
OTU786,S012861,3,spring2018
OTU228,S012861,3,spring2018
OTU235,S012861,3,spring2018
OTU369,S012861,3,spring2018
OTU140,S012861,2,spring2018
OTU165,S012861,2,spring2018
OTU274,S012861,2,spring2018
OTU3,S012861,2,spring2018
OTU746,S012861,2,spring2018
OTU686,S012861,2,spring2018
OTU790,S012861,2,spring2018
OTU592,S012861,2,spring2018
OTU195,S012861,1,spring2018
OTU192,S012861,1,spring2018
OTU261,S012861,1,spring2018
OTU421,S012861,1,spring2018
OTU182,S012861,1,spring2018
OTU286,S012861,1,spring2018
OTU444,S012861,1,spring2018
OTU394,S012861,1,spring2018
OTU17,S012862,2422,spring2018
OTU23,S012862,1056,spring2018
OTU65,S012862,55,spring2018
OTU689,S012862,51,spring2018
OTU85,S012862,40,spring2018
OTU114,S012862,31,spring2018
OTU239,S012862,8,spring2018
OTU6,S012862,6,spring2018
OTU255,S012862,5,spring2018
OTU140,S012862,3,spring2018
OTU344,S012862,3,spring2018
OTU286,S012862,2,spring2018
OTU493,S012862,2,spring2018
OTU165,S012862,1,spring2018
OTU195,S012862,1,spring2018
OTU192,S012862,1,spring2018
OTU261,S012862,1,spring2018
OTU421,S012862,1,spring2018
OTU314,S012862,1,spring2018
OTU274,S012862,1,spring2018
OTU226,S012862,1,spring2018
OTU212,S012862,1,spring2018
OTU6,S012863,19328,spring2018
OTU10,S012863,12125,spring2018
OTU11,S012863,7495,spring2018
OTU26,S012863,814,spring2018
OTU45,S012863,121,spring2018
OTU83,S012863,44,spring2018
OTU154,S012863,36,spring2018
OTU655,S012863,18,spring2018
OTU580,S012863,12,spring2018
OTU517,S012863,12,spring2018
OTU749,S012863,7,spring2018
OTU679,S012863,7,spring2018
OTU593,S012863,7,spring2018
OTU22,S012863,6,spring2018
OTU348,S012863,5,spring2018
OTU195,S012863,4,spring2018
OTU286,S012863,4,spring2018
OTU739,S012863,4,spring2018
OTU698,S012863,4,spring2018
OTU832,S012863,4,spring2018
OTU247,S012863,3,spring2018
OTU352,S012863,3,spring2018
OTU475,S012863,3,spring2018
OTU789,S012863,3,spring2018
OTU500,S012863,3,spring2018
OTU214,S012863,3,spring2018
OTU766,S012863,3,spring2018
OTU182,S012863,2,spring2018
OTU2,S012863,2,spring2018
OTU677,S012863,2,spring2018
OTU795,S012863,2,spring2018
OTU396,S012863,2,spring2018
OTU446,S012863,2,spring2018
OTU671,S012863,2,spring2018
OTU533,S012863,2,spring2018
OTU528,S012863,2,spring2018
OTU319,S012863,2,spring2018
OTU516,S012863,2,spring2018
OTU675,S012863,2,spring2018
OTU824,S012863,2,spring2018
OTU423,S012863,2,spring2018
OTU727,S012863,2,spring2018
OTU819,S012863,2,spring2018
OTU550,S012863,2,spring2018
OTU625,S012863,2,spring2018
OTU526,S012863,2,spring2018
OTU220,S012863,1,spring2018
OTU140,S012863,1,spring2018
OTU192,S012863,1,spring2018
OTU261,S012863,1,spring2018
OTU314,S012863,1,spring2018
OTU745,S012863,1,spring2018
OTU274,S012863,1,spring2018
OTU444,S012863,1,spring2018
OTU394,S012863,1,spring2018
OTU226,S012863,1,spring2018
OTU212,S012863,1,spring2018
OTU5,S012869,2858,fall2017
OTU2,S012869,2566,fall2017
OTU1,S012869,1135,fall2017
OTU26,S012869,187,fall2017
OTU72,S012869,144,fall2017
OTU16,S012869,98,fall2017
OTU19,S012869,81,fall2017
OTU3,S012869,77,fall2017
OTU30,S012869,51,fall2017
OTU42,S012869,39,fall2017
OTU151,S012869,31,fall2017
OTU95,S012869,25,fall2017
OTU2948,S012869,24,fall2017
OTU77,S012869,21,fall2017
OTU23,S012869,16,fall2017
OTU45,S012869,16,fall2017
OTU1372,S012869,16,fall2017
OTU43,S012869,15,fall2017
OTU106,S012869,15,fall2017
OTU130,S012869,12,fall2017
OTU193,S012869,12,fall2017
OTU783,S012869,12,fall2017
OTU217,S012869,12,fall2017
OTU272,S012869,11,fall2017
OTU166,S012869,11,fall2017
OTU149,S012869,10,fall2017
OTU214,S012869,10,fall2017
OTU164,S012869,9,fall2017
OTU143,S012869,9,fall2017
OTU160,S012869,9,fall2017
OTU179,S012869,9,fall2017
OTU257,S012869,9,fall2017
OTU188,S012869,8,fall2017
OTU352,S012869,8,fall2017
OTU76,S012869,7,fall2017
OTU132,S012869,7,fall2017
OTU140,S012869,7,fall2017
OTU201,S012869,7,fall2017
OTU184,S012869,7,fall2017
OTU186,S012869,7,fall2017
OTU223,S012869,7,fall2017
OTU1754,S012869,7,fall2017
OTU173,S012869,6,fall2017
OTU152,S012869,6,fall2017
OTU171,S012869,6,fall2017
OTU181,S012869,6,fall2017
OTU250,S012869,6,fall2017
OTU219,S012869,6,fall2017
OTU361,S012869,6,fall2017
OTU271,S012869,6,fall2017
OTU815,S012869,6,fall2017
OTU1364,S012869,6,fall2017
OTU2762,S012869,6,fall2017
OTU34,S012869,5,fall2017
OTU103,S012869,5,fall2017
OTU155,S012869,5,fall2017
OTU144,S012869,5,fall2017
OTU185,S012869,5,fall2017
OTU170,S012869,5,fall2017
OTU177,S012869,5,fall2017
OTU215,S012869,5,fall2017
OTU200,S012869,5,fall2017
OTU330,S012869,5,fall2017
OTU244,S012869,5,fall2017
OTU229,S012869,5,fall2017
OTU3425,S012869,5,fall2017
OTU329,S012869,5,fall2017
OTU338,S012869,5,fall2017
OTU1274,S012869,5,fall2017
OTU962,S012869,5,fall2017
OTU2227,S012869,5,fall2017
OTU787,S012869,5,fall2017
OTU3742,S012869,5,fall2017
OTU104,S012869,4,fall2017
OTU154,S012869,4,fall2017
OTU187,S012869,4,fall2017
OTU233,S012869,4,fall2017
OTU224,S012869,4,fall2017
OTU211,S012869,4,fall2017
OTU234,S012869,4,fall2017
OTU228,S012869,4,fall2017
OTU199,S012869,4,fall2017
OTU278,S012869,4,fall2017
OTU251,S012869,4,fall2017
OTU391,S012869,4,fall2017
OTU1445,S012869,4,fall2017
OTU6453,S012869,4,fall2017
OTU1909,S012869,4,fall2017
OTU2070,S012869,4,fall2017
OTU1733,S012869,4,fall2017
OTU8836,S012869,4,fall2017
