"OTU.ID","Sample","Reads"
"OTU13545","S008853",4
"OTU955","S008853",1
"OTU888","S008853",1
"OTU8517","S008853",2
"OTU9581","S008853",3
"OTU9904","S008853",1
"OTU1220","S008853",1
"OTU12614","S008853",1
"OTU1354","S008853",2
"OTU1374","S008853",1
"OTU16471","S008853",1
"OTU1475","S008853",1
"OTU8724","S008853",1
"OTU1579","S008853",1
"OTU1417","S008853",1
"OTU1546","S008853",1
"OTU1809","S008853",1
"OTU1980","S008853",1
"OTU1792","S008853",25
"OTU2929","S008853",13
"OTU2796","S008853",1
"OTU2269","S008853",1
"OTU2207","S008853",17
"OTU2231","S008853",3
"OTU2902","S008853",12
"OTU3016","S008853",1
"OTU5051","S008853",5
"OTU4141","S008853",5
"OTU12827","S008853",4
"OTU11090","S008853",2
"OTU13287","S008853",3
"OTU14548","S008853",3
"OTU16382","S008853",3
"OTU6553","S008853",3
"OTU5989","S008853",3
"OTU10607","S008853",3
"OTU10148","S008853",2
"OTU12515","S008853",2
"OTU13367","S008853",2
"OTU13052","S008853",2
"OTU7714","S008853",2
"OTU13550","S008853",2
"OTU12368","S008853",2
"OTU11310","S008853",2
"OTU15759","S008853",2
"OTU14191","S008853",2
"OTU12405","S008853",2
"OTU9506","S008853",2
"OTU12211","S008853",2
"OTU14523","S008853",2
"OTU10985","S008853",2
"OTU13007","S008853",2
"OTU11640","S008853",2
"OTU10370","S008853",2
"OTU16676","S008853",2
"OTU16901","S008853",2
"OTU12454","S008853",2
"OTU16958","S008853",2
"OTU12782","S008853",2
"OTU10346","S008853",2
"OTU14957","S008853",2
"OTU14729","S008853",2
"OTU8193","S008853",2
"OTU10531","S008853",2
"OTU10502","S008853",2
"OTU12992","S008853",2
"OTU12691","S008853",2
"OTU8670","S008853",2
"OTU9078","S008853",2
"OTU13594","S008853",2
"OTU8052","S008853",2
"OTU13920","S008853",2
"OTU12669","S008853",2
"OTU15120","S008853",2
"OTU10041","S008853",2
"OTU16537","S008853",2
"OTU1","S008858",20594
"OTU24","S008858",8
"OTU7","S008858",20
"OTU9","S008858",2
"OTU49","S008858",3
"OTU12","S008858",1
"OTU13","S008858",54
"OTU1687","S008858",3
"OTU37","S008858",17
"OTU44","S008858",1
"OTU45","S008858",111
"OTU42","S008858",11
"OTU47","S008858",1
"OTU65","S008858",1
"OTU72","S008858",1
"OTU76","S008858",1
"OTU173","S008858",132
"OTU189","S008858",1
"OTU129","S008858",321
"OTU155","S008858",6
"OTU157","S008858",3
"OTU293","S008858",103
"OTU208","S008858",106
"OTU248","S008858",89
"OTU213","S008858",69
"OTU534","S008858",89
"OTU767","S008858",175
"OTU449","S008858",70
"OTU253","S008858",82
"OTU254","S008858",67
"OTU1592","S008858",14
"OTU239","S008858",63
"OTU290","S008858",60
"OTU257","S008858",65
"OTU298","S008858",66
"OTU751","S008858",70
"OTU364","S008858",38
"OTU305","S008858",60
"OTU417","S008858",65
"OTU273","S008858",60
"OTU262","S008858",48
"OTU328","S008858",57
"OTU694","S008858",75
"OTU266","S008858",50
"OTU448","S008858",57
"OTU427","S008858",56
"OTU635","S008858",68
"OTU710","S008858",123
"OTU405","S008858",47
"OTU270","S008858",117
"OTU317","S008858",43
"OTU333","S008858",50
"OTU799","S008858",78
"OTU343","S008858",42
"OTU933","S008858",89
"OTU1000","S008858",61
"OTU398","S008858",35
"OTU491","S008858",52
"OTU508","S008858",49
"OTU409","S008858",44
"OTU532","S008858",40
"OTU454","S008858",48
"OTU657","S008858",75
"OTU636","S008858",78
"OTU460","S008858",46
"OTU543","S008858",44
"OTU595","S008858",54
"OTU523","S008858",44
"OTU578","S008858",39
"OTU605","S008858",43
"OTU569","S008858",77
"OTU678","S008858",49
"OTU554","S008858",41
"OTU507","S008858",38
"OTU572","S008858",38
"OTU236","S008858",1
"OTU550","S008858",39
"OTU524","S008858",20
"OTU263","S008858",1
"OTU1640","S008858",38
"OTU527","S008858",41
"OTU638","S008858",36
"OTU768","S008858",90
"OTU514","S008858",31
"OTU725","S008858",47
"OTU597","S008858",39
"OTU773","S008858",39
"OTU609","S008858",46
"OTU562","S008858",34
"OTU764","S008858",41
"OTU749","S008858",39
"OTU584","S008858",36
"OTU714","S008858",39
"OTU954","S008858",52
"OTU874","S008858",34
"OTU804","S008858",41
"OTU811","S008858",100
"OTU860","S008858",39
"OTU742","S008858",35
"OTU808","S008858",33
"OTU849","S008858",88
"OTU982","S008858",38
"OTU1022","S008858",29
"OTU616","S008858",25
"OTU1205","S008858",44
"OTU861","S008858",31
"OTU1301","S008858",88
"OTU828","S008858",35
"OTU9479","S008858",1
"OTU819","S008858",30
"OTU966","S008858",29
"OTU885","S008858",32
"OTU1256","S008858",80
"OTU431","S008858",85
"OTU943","S008858",31
"OTU977","S008858",12
"OTU1119","S008858",25
"OTU12231","S008858",1
"OTU1021","S008858",35
"OTU9657","S008858",2
"OTU1035","S008858",26
"OTU1154","S008858",26
"OTU944","S008858",16
"OTU1086","S008858",68
"OTU957","S008858",24
"OTU985","S008858",54
"OTU1757","S008858",30
"OTU916","S008858",68
"OTU981","S008858",66
"OTU1024","S008858",66
"OTU1273","S008858",26
"OTU13545","S008858",1
"OTU8839","S008858",1
"OTU1105","S008858",15
"OTU805","S008858",61
"OTU1454","S008858",33
"OTU1318","S008858",58
"OTU1115","S008858",19
"OTU8517","S008858",1
"OTU1577","S008858",21
"OTU992","S008858",1
"OTU1420","S008858",23
"OTU1554","S008858",20
"OTU9904","S008858",1
"OTU7269","S008858",53
"OTU1930","S008858",25
"OTU1041","S008858",51
"OTU1383","S008858",47
"OTU1099","S008858",49
"OTU1652","S008858",17
"OTU1449","S008858",11
"OTU1380","S008858",48
"OTU1317","S008858",2
"OTU1520","S008858",17
"OTU1259","S008858",41
"OTU2106","S008858",22
"OTU1261","S008858",1
"OTU1649","S008858",19
"OTU12614","S008858",1
"OTU1279","S008858",44
"OTU1820","S008858",20
"OTU1545","S008858",9
"OTU1548","S008858",9
"OTU1391","S008858",42
"OTU2294","S008858",39
"OTU1696","S008858",16
"OTU1406","S008858",40
"OTU1304","S008858",39
"OTU1631","S008858",39
"OTU1587","S008858",9
"OTU1710","S008858",25
"OTU2098","S008858",15
"OTU1433","S008858",7
"OTU1326","S008858",36
"OTU1818","S008858",36
"OTU2684","S008858",17
"OTU1700","S008858",10
"OTU16471","S008858",1
"OTU1854","S008858",13
"OTU1829","S008858",31
"OTU2066","S008858",1
"OTU2371","S008858",16
"OTU2072","S008858",13
"OTU2036","S008858",32
"OTU1678","S008858",7
"OTU1810","S008858",9
"OTU1879","S008858",13
"OTU2085","S008858",13
"OTU2108","S008858",5
"OTU1839","S008858",1
"OTU1797","S008858",2
"OTU2076","S008858",15
"OTU2055","S008858",1
"OTU2251","S008858",1
"OTU1740","S008858",1
"OTU1952","S008858",1
"OTU1763","S008858",28
"OTU1845","S008858",2
"OTU2626","S008858",11
"OTU2582","S008858",27
"OTU2265","S008858",1
"OTU1887","S008858",19
"OTU2114","S008858",2
"OTU2392","S008858",7
"OTU2218","S008858",1
"OTU2466","S008858",9
"OTU2142","S008858",1
"OTU1888","S008858",25
"OTU1716","S008858",25
"OTU2240","S008858",5
"OTU1976","S008858",24
"OTU1954","S008858",3
"OTU2288","S008858",20
"OTU2400","S008858",14
"OTU2126","S008858",5
"OTU2370","S008858",8
"OTU2089","S008858",1
"OTU1872","S008858",21
"OTU2252","S008858",6
"OTU2196","S008858",20
"OTU2378","S008858",19
"OTU2313","S008858",1
"OTU2010","S008858",17
"OTU2406","S008858",17
"OTU2703","S008858",17
"OTU2918","S008858",19
"OTU3247","S008858",4
"OTU2057","S008858",1
"OTU2808","S008858",1
"OTU2604","S008858",5
"OTU2984","S008858",10
"OTU2931","S008858",2
"OTU2521","S008858",16
"OTU3088","S008858",2
"OTU2925","S008858",1
"OTU3782","S008858",12
"OTU2717","S008858",15
"OTU2751","S008858",15
"OTU3354","S008858",5
"OTU3029","S008858",14
"OTU4251","S008858",6
"OTU2743","S008858",13
"OTU9752","S008858",11
"OTU3271","S008858",6
"OTU2621","S008858",12
"OTU3257","S008858",5
"OTU2865","S008858",13
"OTU2824","S008858",13
"OTU3031","S008858",9
"OTU2844","S008858",12
"OTU2900","S008858",2
"OTU3805","S008858",11
"OTU3320","S008858",11
"OTU4276","S008858",7
"OTU3341","S008858",11
"OTU6700","S008858",5
"OTU2973","S008858",1
"OTU4109","S008858",7
"OTU2813","S008858",9
"OTU3101","S008858",9
"OTU3449","S008858",7
"OTU3356","S008858",9
"OTU3505","S008858",8
"OTU4292","S008858",5
"OTU3870","S008858",2
"OTU3351","S008858",9
"OTU5077","S008858",4
"OTU5535","S008858",2
"OTU3382","S008858",8
"OTU3626","S008858",1
"OTU4877","S008858",4
"OTU4493","S008858",1
"OTU4283","S008858",5
"OTU4146","S008858",5
"OTU14775","S008858",3
"OTU5536","S008858",2
"OTU5399","S008858",1
"OTU5540","S008858",1
"OTU5150","S008858",4
"OTU8496","S008858",3
"OTU4568","S008858",5
"OTU4303","S008858",6
"OTU5453","S008858",5
"OTU5405","S008858",1
"OTU3930","S008858",6
"OTU4398","S008858",5
"OTU6101","S008858",4
"OTU5240","S008858",5
"OTU14861","S008858",3
"OTU8328","S008858",2
"OTU4907","S008858",1
"OTU8583","S008858",1
"OTU12118","S008858",5
"OTU5935","S008858",1
"OTU6121","S008858",2
"OTU15872","S008858",2
"OTU4311","S008858",5
"OTU13384","S008858",3
"OTU4971","S008858",4
"OTU6065","S008858",1
"OTU5690","S008858",1
"OTU6612","S008858",5
"OTU5937","S008858",1
"OTU10395","S008858",2
"OTU4937","S008858",1
"OTU9400","S008858",1
"OTU13391","S008858",1
"OTU5167","S008858",4
"OTU15085","S008858",1
"OTU5852","S008858",1
"OTU8636","S008858",3
"OTU7053","S008858",1
"OTU13886","S008858",2
"OTU14820","S008858",1
"OTU6054","S008858",4
"OTU12041","S008858",2
"OTU6998","S008858",4
"OTU11808","S008858",2
"OTU7015","S008858",1
"OTU6662","S008858",1
"OTU13385","S008858",1
"OTU14110","S008858",1
"OTU5933","S008858",3
"OTU6300","S008858",3
"OTU6376","S008858",3
"OTU9853","S008858",1
"OTU9221","S008858",3
"OTU13416","S008858",2
"OTU14557","S008858",3
"OTU9669","S008858",3
"OTU10440","S008858",1
"OTU7310","S008858",3
"OTU15327","S008858",3
"OTU16918","S008858",1
"OTU13276","S008858",1
"OTU7756","S008858",3
"OTU14152","S008858",2
"OTU12468","S008858",3
"OTU9296","S008858",1
"OTU11027","S008858",2
"OTU7593","S008858",3
"OTU16707","S008858",1
"OTU7295","S008858",3
"OTU12267","S008858",1
"OTU9206","S008858",3
"OTU12615","S008858",2
"OTU13118","S008858",1
"OTU16734","S008858",2
"OTU16674","S008858",2
"OTU13205","S008858",2
"OTU16098","S008858",2
"OTU14661","S008858",2
"OTU14421","S008858",2
"OTU12382","S008858",2
"OTU12744","S008858",2
"OTU13559","S008858",2
"OTU11717","S008858",2
"OTU11199","S008858",2
"OTU11086","S008858",2
"OTU8798","S008858",2
"OTU16090","S008858",2
"OTU7918","S008858",2
"OTU16385","S008858",1
"OTU17144","S008858",2
"OTU8878","S008858",2
"OTU10792","S008858",2
"OTU15520","S008858",2
"OTU11972","S008858",2
"OTU10753","S008858",2
"OTU14685","S008858",2
"OTU14275","S008858",2
"OTU8850","S008858",2
"OTU15568","S008858",2
"OTU13084","S008858",2
"OTU10469","S008858",2
"OTU16888","S008858",2
"OTU8340","S008858",2
"OTU14296","S008858",2
"OTU15613","S008858",2
"OTU15553","S008858",2
"OTU15588","S008858",2
"OTU10092","S008858",2
"OTU11594","S008858",2
"OTU9905","S008858",2
"OTU8721","S008858",2
"OTU10165","S008858",2
"OTU15390","S008858",2
"OTU13882","S008858",2
"OTU15355","S008858",2
"OTU13171","S008858",2
"OTU11614","S008858",2
"OTU6458","S008858",2
"OTU11188","S008858",2
"OTU7866","S008858",2
"OTU11471","S008858",2
"OTU12287","S008858",2
"OTU10788","S008858",2
"OTU11821","S008858",2
"OTU16747","S008858",2
"OTU11851","S008858",2
"OTU10398","S008858",1
"OTU6185","S008858",1
"OTU5878","S008858",1
"OTU12636","S008858",1
"OTU12508","S008858",1
"OTU3784","S008858",1
"OTU1","S008859",1
"OTU22","S008859",1
"OTU9","S008859",1
"OTU19","S008859",1
"OTU29","S008859",1
"OTU66","S008859",9070
"OTU58","S008859",1
"OTU67","S008859",1
"OTU76","S008859",1
"OTU440","S008859",555
"OTU100","S008859",456
"OTU117","S008859",264
"OTU664","S008859",197
"OTU182","S008859",105
"OTU177","S008859",3
"OTU188","S008859",80
"OTU194","S008859",81
"OTU2834","S008859",60
"OTU390","S008859",69
"OTU421","S008859",29
"OTU2739","S008859",47
"OTU1835","S008859",33
"OTU411","S008859",41
"OTU2790","S008859",45
"OTU9479","S008859",2
"OTU12400","S008859",1
"OTU621","S008859",30
"OTU9657","S008859",2
"OTU13454","S008859",1
"OTU728","S008859",31
"OTU7505","S008859",3
"OTU4224","S008859",19
"OTU7277","S008859",24
"OTU3443","S008859",26
"OTU5174","S008859",20
"OTU4028","S008859",25
"OTU3221","S008859",27
"OTU6784","S008859",19
"OTU1266","S008859",21
"OTU5452","S008859",25
"OTU1727","S008859",21
"OTU7454","S008859",23
"OTU10088","S008859",24
"OTU3575","S008859",18
"OTU1410","S008859",24
"OTU4494","S008859",16
"OTU8156","S008859",15
"OTU5324","S008859",15
"OTU12614","S008859",2
"OTU4879","S008859",19
"OTU3702","S008859",16
"OTU5191","S008859",14
"OTU6916","S008859",19
"OTU4453","S008859",12
"OTU3704","S008859",14
"OTU4429","S008859",24
"OTU4762","S008859",15
"OTU4496","S008859",18
"OTU4116","S008859",16
"OTU4880","S008859",19
"OTU7635","S008859",14
"OTU1741","S008859",20
"OTU10476","S008859",14
"OTU8881","S008859",15
"OTU4328","S008859",21
"OTU5312","S008859",16
"OTU4380","S008859",8
"OTU4804","S008859",13
"OTU1477","S008859",9
"OTU4350","S008859",13
"OTU6957","S008859",15
"OTU11741","S008859",14
"OTU1635","S008859",12
"OTU14506","S008859",10
"OTU1709","S008859",13
"OTU4742","S008859",12
"OTU1682","S008859",15
"OTU5079","S008859",11
"OTU7316","S008859",13
"OTU7338","S008859",17
"OTU8724","S008859",1
"OTU8891","S008859",8
"OTU11842","S008859",10
"OTU1975","S008859",12
"OTU6750","S008859",14
"OTU12116","S008859",16
"OTU3983","S008859",10
"OTU2069","S008859",19
"OTU5031","S008859",14
"OTU2306","S008859",13
"OTU2058","S008859",8
"OTU4368","S008859",8
"OTU6540","S008859",4
"OTU7383","S008859",11
"OTU6584","S008859",13
"OTU5783","S008859",17
"OTU5654","S008859",14
"OTU1745","S008859",11
"OTU1728","S008859",7
"OTU2941","S008859",10
"OTU4347","S008859",13
"OTU4868","S008859",10
"OTU3809","S008859",9
"OTU5276","S008859",7
"OTU13506","S008859",11
"OTU1762","S008859",6
"OTU13878","S008859",8
"OTU8432","S008859",10
"OTU5058","S008859",5
"OTU16388","S008859",7
"OTU5588","S008859",7
"OTU2273","S008859",8
"OTU2042","S008859",8
"OTU5613","S008859",9
"OTU7674","S008859",12
"OTU7061","S008859",11
"OTU2064","S008859",6
"OTU14025","S008859",6
"OTU2112","S008859",12
"OTU9282","S008859",14
"OTU2162","S008859",8
"OTU1908","S008859",8
"OTU6315","S008859",13
"OTU2559","S008859",6
"OTU2131","S008859",13
"OTU5456","S008859",9
"OTU12367","S008859",10
"OTU7462","S008859",10
"OTU2167","S008859",10
"OTU13130","S008859",14
"OTU2104","S008859",11
"OTU2015","S008859",5
"OTU2148","S008859",12
"OTU1986","S008859",8
"OTU2489","S008859",9
"OTU2155","S008859",9
"OTU12633","S008859",15
"OTU7902","S008859",12
"OTU2211","S008859",11
"OTU2090","S008859",7
"OTU2180","S008859",11
"OTU5854","S008859",9
"OTU2221","S008859",6
"OTU2597","S008859",11
"OTU2616","S008859",5
"OTU2769","S008859",8
"OTU2374","S008859",10
"OTU2904","S008859",13
"OTU4427","S008859",13
"OTU3306","S008859",7
"OTU2292","S008859",9
"OTU14153","S008859",10
"OTU8544","S008859",6
"OTU3165","S008859",5
"OTU2300","S008859",10
"OTU2516","S008859",13
"OTU2932","S008859",5
"OTU8579","S008859",5
"OTU2818","S008859",11
"OTU2678","S008859",12
"OTU2560","S008859",10
"OTU6023","S008859",4
"OTU2740","S008859",5
"OTU2307","S008859",10
"OTU2494","S008859",7
"OTU2348","S008859",9
"OTU2882","S008859",7
"OTU2556","S008859",4
"OTU2980","S008859",8
"OTU2724","S008859",6
"OTU3032","S008859",9
"OTU3186","S008859",5
"OTU2711","S008859",9
"OTU3126","S008859",9
"OTU3303","S008859",5
"OTU9349","S008859",12
"OTU2415","S008859",4
"OTU2822","S008859",9
"OTU3123","S008859",8
"OTU2297","S008859",4
"OTU2563","S008859",6
"OTU2742","S008859",6
"OTU11500","S008859",7
"OTU11044","S008859",5
"OTU3666","S008859",5
"OTU2793","S008859",5
"OTU7879","S008859",9
"OTU3491","S008859",6
"OTU2969","S008859",8
"OTU3373","S008859",6
"OTU9407","S008859",7
"OTU2707","S008859",5
"OTU4761","S008859",6
"OTU2848","S008859",6
"OTU3359","S008859",5
"OTU3267","S008859",5
"OTU3249","S008859",5
"OTU3276","S008859",4
"OTU3286","S008859",6
"OTU3288","S008859",8
"OTU3318","S008859",2
"OTU3517","S008859",4
"OTU3684","S008859",4
"OTU2588","S008859",4
"OTU3216","S008859",6
"OTU7418","S008859",4
"OTU11674","S008859",7
"OTU3688","S008859",4
"OTU7970","S008859",5
"OTU3205","S008859",4
"OTU3255","S008859",6
"OTU11514","S008859",7
"OTU3251","S008859",3
"OTU3495","S008859",7
"OTU3415","S008859",2
"OTU3312","S008859",4
"OTU15859","S008859",9
"OTU3675","S008859",7
"OTU4048","S008859",4
"OTU3467","S008859",3
"OTU3289","S008859",9
"OTU4405","S008859",2
"OTU4151","S008859",4
"OTU3512","S008859",4
"OTU7109","S008859",2
"OTU4415","S008859",6
"OTU12256","S008859",5
"OTU14795","S008859",2
"OTU4058","S008859",4
"OTU3569","S008859",2
"OTU3523","S008859",5
"OTU14323","S008859",5
"OTU3924","S008859",5
"OTU3561","S008859",4
"OTU6068","S008859",5
"OTU10738","S008859",5
"OTU4074","S008859",3
"OTU4145","S008859",4
"OTU4078","S008859",6
"OTU3472","S008859",4
"OTU5395","S008859",2
"OTU5156","S008859",4
"OTU8827","S008859",3
"OTU3232","S008859",1
"OTU3716","S008859",6
"OTU4644","S008859",5
"OTU3933","S008859",3
"OTU4101","S008859",3
"OTU4050","S008859",4
"OTU3480","S008859",6
"OTU3788","S008859",1
"OTU4843","S008859",1
"OTU4182","S008859",2
"OTU4546","S008859",4
"OTU5835","S008859",2
"OTU6430","S008859",2
"OTU5366","S008859",2
"OTU16809","S008859",2
"OTU4395","S008859",2
"OTU3751","S008859",2
"OTU6574","S008859",4
"OTU3745","S008859",2
"OTU4367","S008859",2
"OTU4095","S008859",4
"OTU5021","S008859",4
"OTU5901","S008859",2
"OTU5361","S008859",1
"OTU3981","S008859",3
"OTU9258","S008859",2
"OTU4123","S008859",7
"OTU4588","S008859",5
"OTU7136","S008859",5
"OTU7125","S008859",7
"OTU5093","S008859",2
"OTU4038","S008859",4
"OTU6546","S008859",1
"OTU5474","S008859",5
"OTU4790","S008859",3
"OTU15994","S008859",3
"OTU4293","S008859",4
"OTU9538","S008859",2
"OTU6651","S008859",3
"OTU4989","S008859",2
"OTU4454","S008859",3
"OTU5095","S008859",2
"OTU4577","S008859",3
"OTU5653","S008859",5
"OTU4439","S008859",2
"OTU10967","S008859",1
"OTU5267","S008859",3
"OTU3885","S008859",3
"OTU4360","S008859",2
"OTU5335","S008859",4
"OTU6114","S008859",1
"OTU16782","S008859",4
"OTU6116","S008859",3
"OTU4783","S008859",1
"OTU5055","S008859",3
"OTU6844","S008859",2
"OTU6601","S008859",2
"OTU3848","S008859",2
"OTU4752","S008859",3
"OTU5054","S008859",2
"OTU7523","S008859",2
"OTU4324","S008859",1
"OTU4400","S008859",4
"OTU5704","S008859",1
"OTU5222","S008859",4
"OTU7369","S008859",1
"OTU7265","S008859",1
"OTU4876","S008859",2
"OTU12346","S008859",4
"OTU5189","S008859",5
"OTU5436","S008859",2
"OTU5815","S008859",2
"OTU5848","S008859",1
"OTU4982","S008859",1
"OTU8624","S008859",3
"OTU7280","S008859",2
"OTU4254","S008859",2
"OTU7430","S008859",2
"OTU4811","S008859",4
"OTU4777","S008859",2
"OTU4631","S008859",4
"OTU4865","S008859",2
"OTU5874","S008859",2
"OTU5795","S008859",2
"OTU4147","S008859",3
"OTU4194","S008859",2
"OTU4646","S008859",2
"OTU6323","S008859",4
"OTU4684","S008859",3
"OTU14261","S008859",5
"OTU6494","S008859",3
"OTU4390","S008859",1
"OTU5194","S008859",5
"OTU6772","S008859",4
"OTU4160","S008859",2
"OTU11933","S008859",2
"OTU7062","S008859",1
"OTU4934","S008859",1
"OTU5646","S008859",2
"OTU5973","S008859",2
"OTU6523","S008859",2
"OTU16111","S008859",2
"OTU6388","S008859",1
"OTU15478","S008859",3
"OTU9778","S008859",1
"OTU4901","S008859",1
"OTU5602","S008859",1
"OTU5060","S008859",2
"OTU6372","S008859",2
"OTU6503","S008859",2
"OTU5239","S008859",1
"OTU13544","S008859",1
"OTU6460","S008859",1
"OTU11987","S008859",2
"OTU7371","S008859",2
"OTU5185","S008859",2
"OTU16763","S008859",1
"OTU6312","S008859",1
"OTU7336","S008859",3
"OTU14811","S008859",3
"OTU7458","S008859",2
"OTU14001","S008859",3
"OTU6569","S008859",2
"OTU8908","S008859",2
"OTU6558","S008859",2
"OTU6474","S008859",2
"OTU6514","S008859",1
"OTU10733","S008859",2
"OTU11129","S008859",2
"OTU7683","S008859",1
"OTU6833","S008859",2
"OTU5165","S008859",2
"OTU5610","S008859",2
"OTU10087","S008859",1
"OTU11655","S008859",2
"OTU12349","S008859",3
"OTU13372","S008859",2
"OTU7457","S008859",2
"OTU8150","S008859",1
"OTU15421","S008859",1
"OTU6187","S008859",1
"OTU12847","S008859",3
"OTU6969","S008859",2
"OTU6255","S008859",3
"OTU17092","S008859",2
"OTU12889","S008859",2
"OTU12171","S008859",1
"OTU16393","S008859",1
"OTU12051","S008859",2
"OTU6471","S008859",1
"OTU10836","S008859",3
"OTU8459","S008859",1
"OTU6461","S008859",1
"OTU6825","S008859",2
"OTU16348","S008859",2
"OTU7283","S008859",3
"OTU11482","S008859",1
"OTU9383","S008859",2
"OTU14552","S008859",1
"OTU12506","S008859",2
"OTU7007","S008859",3
"OTU13643","S008859",2
"OTU11718","S008859",1
"OTU14305","S008859",3
"OTU15604","S008859",1
"OTU12426","S008859",1
"OTU5889","S008859",1
"OTU10559","S008859",2
"OTU16042","S008859",2
"OTU16066","S008859",2
"OTU7034","S008859",1
"OTU13615","S008859",1
"OTU12737","S008859",1
"OTU11181","S008859",1
"OTU8637","S008859",1
"OTU5942","S008859",1
"OTU16094","S008859",1
"OTU15927","S008859",3
"OTU16265","S008859",1
"OTU5993","S008859",1
"OTU7556","S008859",1
"OTU15623","S008859",1
"OTU15953","S008859",2
"OTU15246","S008859",2
"OTU13588","S008859",1
"OTU7367","S008859",2
"OTU15705","S008859",1
"OTU11107","S008859",2
"OTU5614","S008859",3
"OTU16913","S008859",2
"OTU6074","S008859",1
"OTU6996","S008859",1
"OTU9967","S008859",1
"OTU9187","S008859",1
"OTU10594","S008859",1
"OTU9016","S008859",1
"OTU9025","S008859",2
"OTU12765","S008859",1
